content_id,publish_at,section_id,content_type,is_paywalled,word_cnt,author_primary_id,headline_len,has_number_in_headline,is_sponsored
cnt_20241007_041,2024-10-07 07:04:00,sec_env,feature,True,2850,stf_0039,13,False,False
cnt_20241007_042,2024-10-07 21:24:00,sec_vid,video,False,1046,stf_0019,17,True,False
cnt_20241007_043,2024-10-07 12:29:00,sec_pod,podcast,False,4914,stf_0226,12,False,False
cnt_20241007_044,2024-10-07 16:21:00,sec_pod,feature,True,3988,stf_0216,14,True,False
cnt_20241008_001,2024-10-08 13:20:00,sec_short,news,False,848,stf_0469,19,False,False
cnt_20241008_002,2024-10-08 12:40:00,sec_vid,news,False,805,stf_0224,12,False,False
cnt_20241008_003,2024-10-08 15:29:00,sec_deep,news,True,766,stf_0443,15,True,False
cnt_20241008_004,2024-10-08 13:22:00,sec_event,news,False,745,stf_0320,15,False,False
cnt_20241008_005,2024-10-08 22:32:00,sec_vid,video,False,459,stf_0423,20,False,False
cnt_20241008_006,2024-10-08 08:19:00,sec_pod,podcast,False,6050,stf_0105,13,False,False
cnt_20241008_007,2024-10-08 15:12:00,sec_short,feature,True,2434,stf_0027,20,True,False
cnt_20241008_008,2024-10-08 16:33:00,sec_short,news,False,745,stf_0376,16,False,False
cnt_20241008_009,2024-10-08 07:53:00,sec_intl,feature,True,3090,stf_0287,18,False,False
cnt_20241008_010,2024-10-08 11:49:00,sec_pol,news,False,935,stf_0080,15,False,False
cnt_20241008_011,2024-10-08 09:38:00,sec_pod,podcast,False,5738,stf_0226,25,True,False
cnt_20241008_012,2024-10-08 21:16:00,sec_vid,video,False,566,stf_0478,15,False,False
cnt_20241008_013,2024-10-08 12:07:00,sec_soc,news,False,1046,stf_0099,19,True,False
cnt_20241008_014,2024-10-08 19:43:00,sec_opin,news,False,807,stf_0250,12,False,False
cnt_20241008_015,2024-10-08 12:51:00,sec_opin,news,False,735,stf_0394,14,False,False
cnt_20241008_016,2024-10-08 17:35:00,sec_life,feature,False,3045,stf_0336,8,False,False
cnt_20241008_017,2024-10-08 10:48:00,sec_sport,news,False,810,stf_0030,16,False,False
cnt_20241008_018,2024-10-08 19:21:00,sec_pod,podcast,False,4516,stf_0216,18,False,False
cnt_20241008_019,2024-10-08 14:07:00,sec_intl,news,False,646,stf_0231,19,False,False
cnt_20241008_020,2024-10-08 22:07:00,sec_vid,video,False,581,stf_0088,13,False,False
cnt_20241008_021,2024-10-08 20:34:00,sec_vid,video,False,426,stf_0478,15,True,False
cnt_20241008_022,2024-10-08 13:42:00,sec_pod,podcast,False,6640,stf_0273,11,False,False
cnt_20241008_023,2024-10-08 18:31:00,sec_intl,news,False,891,stf_0010,21,True,False
cnt_20241008_024,2024-10-08 13:01:00,sec_event,feature,False,2863,stf_0259,15,False,False
cnt_20241008_025,2024-10-08 11:05:00,sec_deep,feature,True,3601,stf_0130,15,False,False
cnt_20241008_026,2024-10-08 09:56:00,sec_brand,news,False,515,stf_0258,17,False,False
cnt_20241008_027,2024-10-08 08:41:00,sec_pod,podcast,False,3803,stf_0426,15,True,False
cnt_20241008_028,2024-10-08 10:27:00,sec_brand,news,False,784,stf_0260,13,False,False
cnt_20241008_029,2024-10-08 11:27:00,sec_pol,news,False,689,stf_0131,18,False,False
cnt_20241008_030,2024-10-08 15:40:00,sec_opin,news,False,819,stf_0465,15,False,False
cnt_20241008_031,2024-10-08 08:28:00,sec_ent,news,False,1025,stf_0118,15,False,False
cnt_20241008_032,2024-10-08 17:18:00,sec_vid,news,False,883,stf_0427,18,False,False
cnt_20241008_033,2024-10-08 16:37:00,sec_pol,news,False,945,stf_0256,15,True,False
cnt_20241008_034,2024-10-08 07:51:00,sec_pod,feature,False,3532,stf_0344,13,False,False
cnt_20241008_035,2024-10-08 09:40:00,sec_intl,news,False,566,stf_0117,20,False,False
cnt_20241008_036,2024-10-08 08:23:00,sec_intl,feature,True,3705,stf_0314,17,False,False
cnt_20241008_037,2024-10-08 19:35:00,sec_pol,news,False,1092,stf_0467,21,False,False
cnt_20241008_038,2024-10-08 12:58:00,sec_ent,news,False,822,stf_0070,10,False,False
cnt_20241008_039,2024-10-08 16:41:00,sec_ent,news,False,959,stf_0236,15,True,False
cnt_20241008_040,2024-10-08 18:44:00,sec_vid,video,False,916,stf_0019,10,False,False
cnt_20241008_041,2024-10-08 17:52:00,sec_pod,podcast,False,7702,stf_0105,16,False,False
cnt_20241008_042,2024-10-08 07:20:00,sec_fin,news,True,807,stf_0150,15,False,False
cnt_20241008_043,2024-10-08 13:58:00,sec_pod,podcast,False,3688,stf_0273,14,True,False
cnt_20241008_044,2024-10-08 18:20:00,sec_sport,news,False,608,stf_0225,8,False,False
cnt_20241008_045,2024-10-08 07:01:00,sec_intl,news,False,694,stf_0449,23,False,False
cnt_20241008_046,2024-10-08 19:22:00,sec_pod,podcast,False,4828,stf_0238,14,False,False
cnt_20241008_047,2024-10-08 15:28:00,sec_pod,news,False,829,stf_0426,13,False,False
cnt_20241008_048,2024-10-08 18:01:00,sec_sport,news,False,1208,stf_0030,11,False,False
cnt_20241008_049,2024-10-08 17:02:00,sec_shop,news,False,743,stf_0158,13,True,False
cnt_20241008_050,2024-10-08 09:06:00,sec_pod,podcast,False,5509,stf_0105,8,False,False
cnt_20241009_001,2024-10-09 15:29:00,sec_tech,news,True,621,stf_0218,12,False,False
cnt_20241009_002,2024-10-09 09:35:00,sec_brand,news,False,611,stf_0016,15,False,False
cnt_20241009_003,2024-10-09 18:10:00,sec_intl,feature,False,3209,stf_0477,16,False,False
cnt_20241009_004,2024-10-09 17:30:00,sec_life,news,False,939,stf_0185,16,False,False
cnt_20241009_005,2024-10-09 12:01:00,sec_pod,news,False,457,stf_0261,12,False,False
cnt_20241009_006,2024-10-09 13:52:00,sec_vid,news,False,650,stf_0234,9,False,False
cnt_20241009_007,2024-10-09 10:46:00,sec_opin,news,False,505,stf_0037,9,False,False
cnt_20241009_008,2024-10-09 07:47:00,sec_short,news,False,689,stf_0190,18,True,False
cnt_20241009_009,2024-10-09 14:46:00,sec_life,feature,False,3585,stf_0246,19,False,False
cnt_20241009_010,2024-10-09 10:28:00,sec_life,news,False,756,stf_0051,8,False,False
cnt_20241009_011,2024-10-09 10:21:00,sec_vid,news,False,754,stf_0165,19,False,False
cnt_20241009_012,2024-10-09 19:48:00,sec_vid,video,False,446,stf_0243,8,False,False
cnt_20241009_013,2024-10-09 07:50:00,sec_sport,news,False,848,stf_0048,13,False,False
cnt_20241009_014,2024-10-09 08:34:00,sec_fin,news,True,966,stf_0406,18,True,False
cnt_20241009_015,2024-10-09 08:06:00,sec_shop,feature,False,2934,stf_0121,12,False,False
cnt_20241009_016,2024-10-09 08:00:00,sec_env,news,True,379,stf_0440,17,False,False
cnt_20241009_017,2024-10-09 18:48:00,sec_vid,video,False,402,stf_0088,11,True,False
cnt_20241009_018,2024-10-09 10:10:00,sec_deep,news,True,360,stf_0130,23,False,False
cnt_20241009_019,2024-10-09 17:25:00,sec_pod,podcast,False,5009,stf_0055,15,False,False
cnt_20241009_020,2024-10-09 11:10:00,sec_env,feature,True,3846,stf_0168,15,False,False
cnt_20241009_021,2024-10-09 16:13:00,sec_event,news,False,1164,stf_0416,19,False,False
cnt_20241009_022,2024-10-09 21:48:00,sec_vid,video,False,1456,stf_0214,23,True,False
cnt_20241009_023,2024-10-09 07:49:00,sec_tech,news,True,787,stf_0388,20,True,False
cnt_20241009_024,2024-10-09 09:47:00,sec_pod,news,False,887,stf_0261,12,False,False
cnt_20241009_025,2024-10-09 18:16:00,sec_ent,news,False,730,stf_0058,12,False,False
cnt_20241009_026,2024-10-09 11:59:00,sec_env,news,True,707,stf_0366,13,False,False
cnt_20241009_027,2024-10-09 15:39:00,sec_intl,feature,True,2230,stf_0032,13,True,False
cnt_20241009_028,2024-10-09 08:18:00,sec_pod,podcast,False,3409,stf_0227,16,False,False
cnt_20241009_029,2024-10-09 09:16:00,sec_pod,feature,False,2325,stf_0235,17,True,False
cnt_20241009_030,2024-10-09 18:56:00,sec_opin,news,False,1090,stf_0184,18,False,False
cnt_20241009_031,2024-10-09 18:19:00,sec_soc,news,False,1092,stf_0371,16,True,False
cnt_20241009_032,2024-10-09 10:09:00,sec_intl,news,False,256,stf_0314,19,True,False
cnt_20241009_033,2024-10-09 10:52:00,sec_tech,news,True,581,stf_0269,18,False,False
cnt_20241009_034,2024-10-09 11:54:00,sec_pod,news,False,650,stf_0454,11,False,False
cnt_20241009_035,2024-10-09 20:45:00,sec_vid,video,False,1143,stf_0234,17,False,False
cnt_20241009_036,2024-10-09 09:56:00,sec_pol,news,False,822,stf_0256,14,True,False
cnt_20241009_037,2024-10-09 18:04:00,sec_intl,feature,False,1626,stf_0340,17,False,False
cnt_20241009_038,2024-10-09 22:57:00,sec_vid,video,False,990,stf_0068,16,False,False
cnt_20241009_039,2024-10-09 19:39:00,sec_brand,news,False,809,stf_0252,21,True,False
cnt_20241009_040,2024-10-09 21:45:00,sec_vid,video,False,811,stf_0001,14,False,False
cnt_20241009_041,2024-10-09 11:59:00,sec_intl,news,False,770,stf_0010,19,False,False
cnt_20241009_042,2024-10-09 18:51:00,sec_sport,news,False,791,stf_0219,17,True,False
cnt_20241009_043,2024-10-09 18:42:00,sec_vid,video,False,831,stf_0106,16,False,False
cnt_20241009_044,2024-10-09 10:34:00,sec_sport,news,False,267,stf_0141,22,False,False
cnt_20241009_045,2024-10-09 12:46:00,sec_env,news,True,563,stf_0140,13,False,False
cnt_20241009_046,2024-10-09 13:34:00,sec_event,feature,False,1977,stf_0254,20,False,False
cnt_20241009_047,2024-10-09 21:44:00,sec_vid,video,False,1197,stf_0036,22,False,False
cnt_20241010_001,2024-10-10 14:39:00,sec_intl,news,False,815,stf_0100,18,True,False
cnt_20241010_002,2024-10-10 22:52:00,sec_vid,video,False,1289,stf_0068,17,False,False
cnt_20241010_003,2024-10-10 13:18:00,sec_opin,news,False,1149,stf_0335,11,False,False
cnt_20241010_004,2024-10-10 22:59:00,sec_vid,video,False,991,stf_0186,18,True,False
cnt_20241010_005,2024-10-10 08:21:00,sec_pod,podcast,False,3234,stf_0235,22,False,False
cnt_20241010_006,2024-10-10 12:47:00,sec_pod,podcast,False,5102,stf_0105,15,True,False
cnt_20241010_007,2024-10-10 10:25:00,sec_deep,news,True,688,stf_0164,10,True,False
cnt_20241010_008,2024-10-10 19:21:00,sec_vid,video,False,464,stf_0123,13,True,False
cnt_20241010_009,2024-10-10 07:31:00,sec_pod,podcast,False,5018,stf_0444,19,True,False
cnt_20241010_010,2024-10-10 07:57:00,sec_pod,podcast,False,7225,stf_0444,18,True,False
cnt_20241010_011,2024-10-10 14:09:00,sec_pol,news,False,385,stf_0026,13,False,False
cnt_20241010_012,2024-10-10 22:38:00,sec_vid,video,False,823,stf_0214,17,False,False
cnt_20241010_013,2024-10-10 10:07:00,sec_short,news,False,1081,stf_0469,10,True,False
cnt_20241010_014,2024-10-10 13:56:00,sec_life,feature,True,3430,stf_0102,14,True,False
cnt_20241010_015,2024-10-10 17:59:00,sec_opin,news,False,563,stf_0378,11,False,False
cnt_20241010_016,2024-10-10 12:34:00,sec_env,news,True,792,stf_0409,26,True,False
cnt_20241010_017,2024-10-10 07:20:00,sec_pod,podcast,False,6137,stf_0357,10,False,False
cnt_20241010_018,2024-10-10 14:14:00,sec_brand,feature,True,3931,stf_0252,21,False,False
cnt_20241010_019,2024-10-10 12:56:00,sec_shop,news,False,930,stf_0217,14,False,False
cnt_20241010_020,2024-10-10 13:43:00,sec_event,news,False,363,stf_0082,14,False,False
cnt_20241010_021,2024-10-10 14:00:00,sec_soc,news,False,734,stf_0257,13,False,False
cnt_20241010_022,2024-10-10 08:58:00,sec_short,news,False,724,stf_0152,14,False,False
cnt_20241010_023,2024-10-10 08:33:00,sec_fin,news,True,857,stf_0199,12,False,False
cnt_20241010_024,2024-10-10 17:50:00,sec_fin,news,True,611,stf_0013,17,False,True
cnt_20241010_025,2024-10-10 08:42:00,sec_tech,news,True,883,stf_0285,13,False,False
cnt_20241010_026,2024-10-10 12:28:00,sec_edu,feature,True,3309,stf_0327,16,False,False
cnt_20241010_027,2024-10-10 20:03:00,sec_vid,video,False,585,stf_0234,12,True,False
cnt_20241010_028,2024-10-10 15:36:00,sec_ent,feature,False,3321,stf_0362,18,False,False
cnt_20241010_029,2024-10-10 15:28:00,sec_shop,news,False,675,stf_0277,31,False,False
cnt_20241010_030,2024-10-10 07:20:00,sec_pod,podcast,False,3050,stf_0363,13,False,False
cnt_20241010_031,2024-10-10 10:28:00,sec_short,news,False,422,stf_0424,12,False,False
cnt_20241010_032,2024-10-10 11:31:00,sec_brand,news,False,774,stf_0299,17,False,False
cnt_20241010_033,2024-10-10 10:27:00,sec_pod,podcast,False,5336,stf_0326,13,True,False
cnt_20241010_034,2024-10-10 15:39:00,sec_sport,news,False,1417,stf_0048,8,False,False
cnt_20241010_035,2024-10-10 19:08:00,sec_short,news,False,762,stf_0372,9,False,False
cnt_20241010_036,2024-10-10 17:31:00,sec_short,news,False,823,stf_0077,16,False,False
cnt_20241010_037,2024-10-10 10:46:00,sec_pod,podcast,False,4523,stf_0238,14,False,False
cnt_20241010_038,2024-10-10 10:16:00,sec_edu,news,False,637,stf_0350,16,False,False
cnt_20241010_039,2024-10-10 12:55:00,sec_vid,news,False,254,stf_0019,8,False,False
cnt_20241010_040,2024-10-10 11:39:00,sec_sport,news,False,1043,stf_0030,15,False,False
cnt_20241010_041,2024-10-10 11:11:00,sec_pod,podcast,False,5274,stf_0094,14,False,False
cnt_20241010_042,2024-10-10 09:59:00,sec_ent,news,False,1070,stf_0097,8,False,False
cnt_20241010_043,2024-10-10 14:42:00,sec_ent,news,False,1083,stf_0204,19,False,False
cnt_20241010_044,2024-10-10 18:52:00,sec_vid,video,False,1050,stf_0165,23,True,False
cnt_20241010_045,2024-10-10 07:51:00,sec_vid,feature,False,3984,stf_0001,21,False,False
cnt_20241010_046,2024-10-10 12:41:00,sec_pod,podcast,False,6581,stf_0344,16,False,False
cnt_20241010_047,2024-10-10 09:39:00,sec_pol,news,False,894,stf_0201,13,True,False
cnt_20241010_048,2024-10-10 14:33:00,sec_env,news,True,633,stf_0209,13,True,False
cnt_20241010_049,2024-10-10 07:27:00,sec_brand,news,False,480,stf_0303,9,False,False
cnt_20241010_050,2024-10-10 18:32:00,sec_pod,news,False,613,stf_0055,8,False,False
cnt_20241010_051,2024-10-10 10:25:00,sec_shop,news,False,1014,stf_0108,15,False,False
cnt_20241010_052,2024-10-10 13:32:00,sec_shop,feature,True,3334,stf_0462,11,False,False
cnt_20241010_053,2024-10-10 12:43:00,sec_pod,podcast,False,6477,stf_0363,16,False,False
cnt_20241011_001,2024-10-11 17:31:00,sec_intl,feature,False,3664,stf_0403,19,True,False
cnt_20241011_002,2024-10-11 10:50:00,sec_pod,podcast,False,6372,stf_0094,15,False,False
cnt_20241011_003,2024-10-11 16:36:00,sec_pod,podcast,False,6941,stf_0426,13,False,False
cnt_20241011_004,2024-10-11 18:53:00,sec_vid,news,False,1038,stf_0396,11,False,False
cnt_20241011_005,2024-10-11 18:13:00,sec_vid,video,False,839,stf_0396,20,True,False
cnt_20241011_006,2024-10-11 15:09:00,sec_life,news,False,851,stf_0387,15,False,False
cnt_20241011_007,2024-10-11 21:01:00,sec_vid,video,False,802,stf_0019,17,False,False
cnt_20241011_008,2024-10-11 11:50:00,sec_opin,news,False,795,stf_0155,19,False,False
cnt_20241011_009,2024-10-11 09:39:00,sec_opin,news,False,545,stf_0193,15,False,False
cnt_20241011_010,2024-10-11 15:28:00,sec_event,news,False,413,stf_0242,16,True,False
cnt_20241011_011,2024-10-11 14:12:00,sec_pod,podcast,False,4914,stf_0076,15,False,False
cnt_20241011_012,2024-10-11 19:38:00,sec_vid,news,False,699,stf_0311,19,False,False
cnt_20241011_013,2024-10-11 18:06:00,sec_pod,news,False,589,stf_0235,14,True,False
cnt_20241011_014,2024-10-11 09:47:00,sec_opin,feature,True,2555,stf_0056,19,False,False
cnt_20241011_015,2024-10-11 08:16:00,sec_pod,feature,False,2635,stf_0227,17,False,False
cnt_20241011_016,2024-10-11 19:51:00,sec_life,news,False,770,stf_0280,8,False,False
cnt_20241011_017,2024-10-11 20:38:00,sec_vid,video,False,1444,stf_0068,15,False,False
cnt_20241011_018,2024-10-11 10:31:00,sec_pod,news,False,573,stf_0216,12,False,False
cnt_20241011_019,2024-10-11 19:48:00,sec_vid,video,False,1019,stf_0423,11,False,False
cnt_20241011_020,2024-10-11 08:40:00,sec_pod,podcast,False,7026,stf_0426,12,False,False
cnt_20241011_021,2024-10-11 18:26:00,sec_pod,podcast,False,4522,stf_0226,12,False,False
cnt_20241011_022,2024-10-11 19:28:00,sec_vid,video,False,648,stf_0186,17,False,True
cnt_20241011_023,2024-10-11 13:22:00,sec_env,news,True,318,stf_0264,15,False,False
cnt_20241011_024,2024-10-11 15:37:00,sec_life,news,False,713,stf_0246,15,True,False
cnt_20241011_025,2024-10-11 09:49:00,sec_deep,news,True,546,stf_0343,19,False,False
cnt_20241011_026,2024-10-11 18:41:00,sec_vid,video,False,744,stf_0224,8,False,False
cnt_20241011_027,2024-10-11 07:52:00,sec_fin,news,True,1057,stf_0334,10,False,False
cnt_20241011_028,2024-10-11 16:34:00,sec_sport,news,False,1420,stf_0480,19,True,False
cnt_20241011_029,2024-10-11 09:09:00,sec_tech,news,True,322,stf_0213,12,False,False
cnt_20241011_030,2024-10-11 20:07:00,sec_vid,video,False,1186,stf_0123,25,True,False
cnt_20241011_031,2024-10-11 07:50:00,sec_deep,news,True,551,stf_0192,20,False,False
cnt_20241011_032,2024-10-11 09:10:00,sec_tech,news,True,929,stf_0354,13,True,False
cnt_20241011_033,2024-10-11 07:46:00,sec_intl,news,False,813,stf_0014,18,True,False
cnt_20241011_034,2024-10-11 09:49:00,sec_shop,feature,True,4363,stf_0108,14,False,False
cnt_20241011_035,2024-10-11 19:09:00,sec_deep,news,True,386,stf_0130,15,False,False
cnt_20241011_036,2024-10-11 18:20:00,sec_vid,video,False,1000,stf_0186,13,False,False
cnt_20241011_037,2024-10-11 15:33:00,sec_pod,news,False,558,stf_0466,16,False,False
cnt_20241011_038,2024-10-11 17:43:00,sec_env,news,True,715,stf_0264,18,False,True
cnt_20241011_039,2024-10-11 17:48:00,sec_pod,podcast,False,2603,stf_0466,15,False,False
cnt_20241011_040,2024-10-11 16:11:00,sec_edu,news,False,918,stf_0306,10,False,False
cnt_20241011_041,2024-10-11 18:42:00,sec_vid,video,False,651,stf_0433,13,False,False
cnt_20241011_042,2024-10-11 08:50:00,sec_vid,news,False,811,stf_0001,15,False,False
cnt_20241011_043,2024-10-11 16:30:00,sec_deep,news,True,343,stf_0312,12,False,False
cnt_20241011_044,2024-10-11 12:08:00,sec_pod,podcast,False,4382,stf_0227,16,True,False
cnt_20241011_045,2024-10-11 16:27:00,sec_edu,news,False,711,stf_0306,11,True,False
cnt_20241011_046,2024-10-11 13:45:00,sec_sport,news,False,580,stf_0330,9,False,False
cnt_20241011_047,2024-10-11 17:29:00,sec_pod,podcast,False,3692,stf_0444,10,True,False
cnt_20241011_048,2024-10-11 09:54:00,sec_event,news,False,676,stf_0456,11,False,False
cnt_20241011_049,2024-10-11 16:31:00,sec_deep,feature,True,2368,stf_0437,10,False,False
cnt_20241011_050,2024-10-11 11:22:00,sec_soc,news,False,641,stf_0099,22,False,False
cnt_20241011_051,2024-10-11 15:16:00,sec_env,news,True,254,stf_0151,13,False,False
cnt_20241011_052,2024-10-11 09:46:00,sec_opin,feature,False,3992,stf_0052,12,False,False
cnt_20241011_053,2024-10-11 17:07:00,sec_shop,news,False,1016,stf_0176,15,False,False
cnt_20241012_001,2024-10-12 20:22:00,sec_vid,video,False,300,stf_0165,15,False,False
cnt_20241012_002,2024-10-12 10:12:00,sec_short,news,False,865,stf_0077,13,False,False
cnt_20241012_003,2024-10-12 08:03:00,sec_short,news,False,931,stf_0077,15,False,False
cnt_20241012_004,2024-10-12 15:23:00,sec_tech,news,True,891,stf_0213,15,True,False
cnt_20241012_005,2024-10-12 10:56:00,sec_ent,news,False,370,stf_0067,14,False,False
cnt_20241012_006,2024-10-12 09:33:00,sec_intl,news,False,786,stf_0223,10,True,False
cnt_20241012_007,2024-10-12 17:08:00,sec_soc,feature,False,2892,stf_0441,13,False,False
cnt_20241012_008,2024-10-12 10:58:00,sec_opin,news,False,801,stf_0432,16,False,False
cnt_20241012_009,2024-10-12 13:15:00,sec_edu,feature,True,2611,stf_0255,17,True,False
cnt_20241012_010,2024-10-12 11:21:00,sec_ent,feature,False,3225,stf_0236,12,False,False
cnt_20241012_011,2024-10-12 09:11:00,sec_event,news,False,571,stf_0242,21,False,False
cnt_20241012_012,2024-10-12 08:04:00,sec_pod,podcast,False,5798,stf_0094,21,True,False
cnt_20241012_013,2024-10-12 13:34:00,sec_brand,news,False,747,stf_0016,19,True,False
cnt_20241012_014,2024-10-12 08:40:00,sec_env,news,True,646,stf_0180,18,False,False
cnt_20241012_015,2024-10-12 15:05:00,sec_fin,news,True,806,stf_0095,14,False,False
cnt_20241012_016,2024-10-12 08:25:00,sec_pod,podcast,False,4356,stf_0105,8,False,False
cnt_20241012_017,2024-10-12 11:09:00,sec_env,news,True,672,stf_0210,15,False,False
cnt_20241012_018,2024-10-12 19:24:00,sec_pod,podcast,False,6635,stf_0226,24,False,False
cnt_20241012_019,2024-10-12 12:46:00,sec_opin,news,False,872,stf_0465,21,True,True
cnt_20241012_020,2024-10-12 10:39:00,sec_fin,news,True,922,stf_0043,24,False,False
cnt_20241012_021,2024-10-12 09:06:00,sec_life,news,False,1092,stf_0434,15,False,False
cnt_20241012_022,2024-10-12 19:07:00,sec_deep,news,True,1295,stf_0279,10,False,False
cnt_20241012_023,2024-10-12 15:33:00,sec_edu,news,False,1008,stf_0120,22,True,False
cnt_20241012_024,2024-10-12 11:13:00,sec_fin,news,True,875,stf_0150,13,False,False
cnt_20241012_025,2024-10-12 11:51:00,sec_pol,news,False,752,stf_0294,14,False,False
cnt_20241012_026,2024-10-12 16:42:00,sec_deep,news,True,594,stf_0380,14,False,False
cnt_20241012_027,2024-10-12 21:15:00,sec_vid,video,False,637,stf_0036,16,False,False
cnt_20241012_028,2024-10-12 08:53:00,sec_event,news,False,845,stf_0254,20,False,False
cnt_20241012_029,2024-10-12 14:26:00,sec_opin,news,False,717,stf_0124,14,False,False
cnt_20241012_030,2024-10-12 15:39:00,sec_life,news,False,800,stf_0328,16,False,False
cnt_20241012_031,2024-10-12 16:18:00,sec_soc,news,False,574,stf_0211,15,False,False
cnt_20241012_032,2024-10-12 09:07:00,sec_intl,news,False,1104,stf_0200,10,False,False
cnt_20241012_033,2024-10-12 11:31:00,sec_sport,news,False,1056,stf_0030,16,False,False
cnt_20241012_034,2024-10-12 13:40:00,sec_fin,news,True,763,stf_0181,19,False,False
cnt_20241012_035,2024-10-12 11:15:00,sec_pod,podcast,False,4059,stf_0094,18,False,False
cnt_20241012_036,2024-10-12 07:00:00,sec_pod,podcast,False,4246,stf_0062,18,False,False
cnt_20241012_037,2024-10-12 10:21:00,sec_vid,news,False,704,stf_0214,15,True,False
cnt_20241012_038,2024-10-12 11:41:00,sec_life,news,False,636,stf_0239,20,True,False
cnt_20241012_039,2024-10-12 16:25:00,sec_deep,feature,True,4170,stf_0125,13,False,False
cnt_20241012_040,2024-10-12 14:26:00,sec_brand,news,False,966,stf_0237,16,True,False
cnt_20241012_041,2024-10-12 16:15:00,sec_opin,feature,True,3727,stf_0208,9,False,False
cnt_20241013_001,2024-10-13 07:40:00,sec_short,news,False,916,stf_0027,15,False,False
cnt_20241013_002,2024-10-13 10:54:00,sec_pod,podcast,False,6082,stf_0055,20,True,False
cnt_20241013_003,2024-10-13 19:38:00,sec_shop,feature,True,1758,stf_0217,14,False,False
cnt_20241013_004,2024-10-13 16:33:00,sec_env,news,True,1122,stf_0317,18,False,False
cnt_20241013_005,2024-10-13 07:40:00,sec_vid,news,False,944,stf_0179,17,False,False
cnt_20241013_006,2024-10-13 19:05:00,sec_tech,news,True,559,stf_0198,16,True,False
cnt_20241013_007,2024-10-13 19:28:00,sec_edu,feature,False,2833,stf_0350,14,False,False
cnt_20241013_008,2024-10-13 08:25:00,sec_pod,podcast,False,2203,stf_0055,17,False,False
cnt_20241013_009,2024-10-13 08:33:00,sec_edu,news,False,509,stf_0053,15,False,False
cnt_20241013_010,2024-10-13 10:26:00,sec_ent,news,False,907,stf_0459,15,True,False
cnt_20241013_011,2024-10-13 09:07:00,sec_pol,feature,True,3878,stf_0288,21,True,False
cnt_20241013_012,2024-10-13 13:17:00,sec_sport,news,False,634,stf_0330,11,False,False
cnt_20241013_013,2024-10-13 21:25:00,sec_vid,video,False,1328,stf_0408,15,False,False
cnt_20241013_014,2024-10-13 07:29:00,sec_life,news,False,1141,stf_0435,16,True,False
cnt_20241013_015,2024-10-13 15:18:00,sec_brand,news,False,762,stf_0133,13,True,False
cnt_20241013_016,2024-10-13 21:21:00,sec_vid,video,False,488,stf_0408,13,False,False
cnt_20241013_017,2024-10-13 20:30:00,sec_vid,video,False,583,stf_0379,24,False,True
cnt_20241013_018,2024-10-13 13:35:00,sec_vid,news,False,687,stf_0311,15,True,False
cnt_20241013_019,2024-10-13 18:42:00,sec_soc,feature,False,3910,stf_0099,11,False,False
cnt_20241013_020,2024-10-13 08:52:00,sec_fin,news,True,1044,stf_0181,18,True,False
cnt_20241013_021,2024-10-13 22:28:00,sec_vid,video,False,765,stf_0433,13,False,False
cnt_20241013_022,2024-10-13 22:01:00,sec_vid,video,False,1035,stf_0433,17,False,True
cnt_20241013_023,2024-10-13 07:14:00,sec_opin,news,False,881,stf_0378,21,False,False
cnt_20241013_024,2024-10-13 10:31:00,sec_intl,news,False,945,stf_0117,14,False,False
cnt_20241013_025,2024-10-13 16:33:00,sec_edu,news,False,636,stf_0338,15,True,False
cnt_20241013_026,2024-10-13 21:07:00,sec_vid,video,False,735,stf_0022,13,False,False
cnt_20241013_027,2024-10-13 12:42:00,sec_env,news,True,735,stf_0368,14,True,False
cnt_20241013_028,2024-10-13 12:30:00,sec_sport,news,False,1110,stf_0398,13,False,False
cnt_20241013_029,2024-10-13 14:26:00,sec_fin,news,True,309,stf_0464,14,False,False
cnt_20241013_030,2024-10-13 14:19:00,sec_tech,news,True,1071,stf_0349,17,False,False
cnt_20241013_031,2024-10-13 09:55:00,sec_brand,news,False,782,stf_0154,20,True,False
cnt_20241013_032,2024-10-13 16:08:00,sec_event,news,False,480,stf_0468,17,False,False
cnt_20241014_001,2024-10-14 15:28:00,sec_pod,news,False,527,stf_0363,19,True,False
cnt_20241014_002,2024-10-14 12:16:00,sec_env,news,True,493,stf_0411,14,False,False
cnt_20241014_003,2024-10-14 15:59:00,sec_brand,feature,True,2732,stf_0365,11,False,False
cnt_20241014_004,2024-10-14 11:34:00,sec_vid,news,False,478,stf_0224,8,False,False
cnt_20241014_005,2024-10-14 20:44:00,sec_vid,video,False,798,stf_0321,20,True,False
cnt_20241014_006,2024-10-14 15:48:00,sec_pol,news,False,673,stf_0028,11,False,False
cnt_20241014_007,2024-10-14 11:27:00,sec_deep,news,True,980,stf_0125,12,True,False
cnt_20241014_008,2024-10-14 19:34:00,sec_life,news,False,1213,stf_0167,14,False,False
cnt_20241014_009,2024-10-14 09:32:00,sec_pod,podcast,False,2821,stf_0227,15,False,False
cnt_20241014_010,2024-10-14 13:54:00,sec_brand,feature,True,3202,stf_0375,10,True,False
cnt_20241014_011,2024-10-14 17:46:00,sec_pol,news,False,746,stf_0109,17,True,False
cnt_20241014_012,2024-10-14 19:24:00,sec_vid,news,False,568,stf_0179,15,True,False
